MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,__target__
4.6932,40.0,4.492424242424242,1.0378787878787878,371.0,2.8106060606060606,,-118.4,3.328
5.2035,,5.83955223880597,1.0037313432835822,,3.082089552238806,,-118.39,4.857
6.603,32.0,6.497512437810945,1.0398009950248757,,2.5621890547263684,33.99,-118.39,3.692
,43.0,4.309859154929577,,,2.8309859154929575,33.99,-118.39,3.149
4.056,35.0,,1.1188405797101448,1104.0,3.2,,-118.39,3.391
4.85,34.0,,,,2.5722713864306783,,-118.4,
5.444,37.0,5.922779922779923,,,2.8996138996139,34.0,-118.4,3.36
,36.0,5.8986175115207375,,704.0,,33.99,-118.4,3.281
5.4663,,5.39647577092511,0.9383259911894273,591.0,2.60352422907489,33.99,-118.4,3.267
4.6687,44.0,,,1012.0,,,,3.443
5.7405,48.0,5.324626865671642,0.9440298507462687,693.0,,34.01,-118.4,3.516
4.5982,44.0,,1.0794520547945206,961.0,2.632876712328767,34.01,-118.41,
,,5.46360153256705,0.9923371647509579,689.0,2.6398467432950192,,-118.41,3.31
5.3683,,,1.0539906103286385,1218.0,2.859154929577465,34.01,-118.41,5.00001
,,,,1290.0,2.509727626459144,34.01,,3.025
2.8797,,3.5779220779220777,,,2.6785714285714284,34.01,-118.41,2.853
,42.0,3.8990825688073394,1.0045871559633028,997.0,,34.01,-118.42,3.05
2.55,,,0.958904109589041,268.0,,34.0,,
5.0357,45.0,4.870619946091645,0.9568733153638814,883.0,2.3800539083557952,34.0,,3.298
,46.0,5.526315789473684,1.0526315789473684,69.0,3.6315789473684212,,,2.75
3.2708,33.0,4.4319066147859925,1.1634241245136188,734.0,2.8560311284046693,34.0,-118.42,3.25
3.7614,37.0,,1.0529411764705883,,2.9647058823529413,34.0,-118.43,3.143
3.8021,,,,1190.0,2.773892773892774,33.99,,
5.9641,,,1.0285714285714285,,2.2285714285714286,,,2.75
5.3359,,,,,,,-118.44,
,,3.983092638252906,1.0704473406128918,,,33.99,,
8.6718,32.0,7.073943661971831,0.9929577464788732,1400.0,2.464788732394366,33.99,-118.37,4.391
5.3194,,6.029315960912052,1.0553745928338762,,2.3599348534201954,33.99,,
5.1695,,6.207692307692308,1.0442307692307693,1305.0,2.5096153846153846,,,
6.8112,25.0,,,,2.508964143426295,33.98,-118.38,
6.431,30.0,7.06390977443609,0.849624060150376,,2.781954887218045,34.0,-118.35,4.925
5.3462,,6.75,,1389.0,,,,
5.0514,48.0,5.971677559912854,0.9564270152505446,,2.429193899782135,33.99,-118.35,
4.1375,43.0,5.070610687022901,1.0458015267175573,,2.185114503816794,,-118.36,
4.6406,45.0,5.508241758241758,,,2.4972527472527473,,-118.36,2.689
,45.0,5.281437125748503,1.2005988023952097,,2.032934131736527,33.99,-118.35,
5.0407,44.0,6.7293868921775895,,1183.0,2.5010570824524314,34.0,-118.34,3.149
5.8993,,7.051724137931035,1.0123152709359606,1108.0,2.729064039408867,,,3.133
4.2917,52.0,,0.9602272727272727,486.0,2.7613636363636362,,-118.33,2.476
,49.0,,,1018.0,2.8356545961002784,34.0,-118.34,2.968
,47.0,,,437.0,2.455056179775281,33.99,-118.34,1.794
3.825,,,1.0789473684210527,497.0,2.6157894736842104,33.99,-118.34,
6.939,40.0,,0.9657701711491442,1063.0,2.5990220048899757,34.0,,3.72
,,,1.0314666666666668,5452.0,,,,4.72
,,5.480916030534351,,324.0,2.4732824427480917,34.12,-118.58,5.00001
6.4504,35.0,5.2428884026258205,1.0328227571115973,1054.0,2.3063457330415753,34.11,-118.59,
7.6091,43.0,5.640506329113924,1.1088607594936708,,2.430379746835443,34.09,,4.385
,40.0,,1.0284090909090908,399.0,2.2670454545454546,,-118.6,
4.625,16.0,4.984375,0.921875,149.0,2.328125,,-118.6,
9.7646,23.0,4.975609756097561,0.975609756097561,,2.8536585365853657,34.08,-118.69,5.00001
10.076,12.0,6.994535519125683,0.9972677595628415,907.0,2.478142076502732,34.1,-118.66,5.00001
,35.0,5.811638591117918,1.0566615620214395,,2.329249617151608,34.11,,4.481
9.1228,,7.811142587346553,1.0415486307837583,6214.0,,,,5.00001
3.9934,18.0,4.857142857142857,,55.0,2.619047619047619,34.08,,5.00001
6.7273,9.0,,1.2991035044824777,,,34.13,,
6.5571,10.0,,,2030.0,3.0118694362017804,34.13,,
,34.0,7.113564668769716,1.2681388012618298,857.0,,34.1,-118.75,3.773
,,,,,,,,
,,,,,,,,
6.8474,,,0.9944444444444445,647.0,3.5944444444444446,34.15,-118.8,3.567
,,,1.0211081794195251,1228.0,3.2401055408970976,34.17,-118.75,3.461
5.8788,,,,2484.0,,,-118.84,5.00001
,,6.9826451226810295,,,2.4260921603830043,34.14,-118.82,
5.8548,7.0,6.444206008583691,1.0815450643776825,1143.0,2.4527896995708156,34.14,-118.79,5.00001
,19.0,,,2782.0,4.763698630136986,34.05,-118.74,5.00001
8.0144,16.0,,,,5.6395348837209305,34.07,-118.86,
7.7848,,7.3584905660377355,1.2015646571560055,,,34.02,-118.88,
8.4476,21.0,,,,,34.04,,
6.83,28.0,6.748743718592965,1.0804020100502512,,2.4472361809045227,34.05,-118.78,5.00001
8.8666,25.0,6.981132075471698,,1560.0,,34.06,-118.58,5.00001
,36.0,6.266871165644171,1.4325153374233128,606.0,1.8588957055214723,34.02,-118.6,5.00001
7.4001,,5.900166389351082,0.9717138103161398,1530.0,2.545757071547421,,-118.62,5.00001
,,,,2750.0,,34.02,,
2.9541,15.0,5.520370370370371,1.1574074074074074,1694.0,3.137037037037037,,-117.76,1.067
4.002,,,,,,,-117.84,1.151
3.8803,,5.762492981471084,,,,,-117.78,
,32.0,6.8843137254901965,1.2666666666666666,,3.3980392156862744,34.71,-117.96,1.239
2.4348,34.0,4.911290322580645,1.1491935483870968,797.0,3.213709677419355,,,1.048
2.5764,14.0,5.08984375,1.00390625,1228.0,2.3984375,34.71,-118.06,1.5
,,,,,,,,
,,,,,,34.68,-118.11,1.401
4.6417,,6.8292011019283745,1.0743801652892562,1219.0,,34.69,-118.12,1.257
4.6629,,,1.123234916559692,,3.1309370988446728,34.68,-118.12,1.315
2.75,,,,1269.0,3.270618556701031,,,0.968
4.025,28.0,,1.024793388429752,347.0,,34.68,-118.13,
2.67,33.0,6.147887323943662,1.2464788732394365,,2.992957746478873,34.65,-118.1,
2.4012,5.0,5.766633565044687,1.1737835153922542,2602.0,,34.71,-118.09,1.594
,5.0,,1.1541695865451997,,,,-118.1,
2.8548,6.0,8.095914742451155,,1543.0,,34.7,-118.09,1.385
,16.0,4.923270440251573,1.030188679245283,1524.0,1.9169811320754717,34.71,,
2.5179,26.0,,1.0378310214375788,,3.5170239596469104,34.71,-118.12,1.04
,46.0,5.714285714285714,1.4285714285714286,14.0,,34.71,-118.12,2.25
,,5.6235697940503435,1.0125858123569793,2833.0,3.2414187643020593,34.7,-118.12,
1.1296,34.0,4.356502242152466,1.1210762331838564,,2.4170403587443947,,-118.13,0.938
3.682,,,,,,34.69,,1.088
3.7804,,5.772466539196941,0.9579349904397706,1580.0,,,,
2.4432,,4.428571428571429,,1337.0,2.2209302325581395,34.68,-118.14,1.011
3.4327,35.0,5.883333333333334,1.038888888888889,1108.0,3.077777777777778,,-118.14,
,33.0,5.7566462167689165,0.9918200408997955,1447.0,,34.68,-118.14,1.196
4.5455,25.0,5.511326860841424,1.1067961165048543,775.0,2.5080906148867315,34.68,-118.14,
2.5902,17.0,4.307913669064749,1.1971223021582733,,2.260431654676259,34.68,-118.16,
3.25,32.0,5.220883534136546,0.9397590361445783,712.0,2.859437751004016,34.69,,1.075
3.7807,,4.997677119628339,1.0452961672473868,2240.0,2.6016260162601625,34.68,-118.16,1.109
3.5732,,,,6291.0,2.370384325546345,,-118.15,
,,,1.0806451612903225,551.0,,34.65,-118.14,2.472
,15.0,7.27,1.2033333333333334,1057.0,,,-118.14,1.181
,27.0,6.8106575963718825,1.1315192743764173,2680.0,,34.71,-118.16,1.172
,,5.352,,709.0,2.836,34.71,-118.15,1.014
,33.0,,1.232620320855615,,,,,
1.1917,32.0,4.311111111111111,,,2.1777777777777776,34.71,-118.14,0.869
2.5278,,5.01,1.03,842.0,,,-118.15,
2.0182,36.0,4.155172413793103,1.0931034482758621,678.0,2.3379310344827586,34.7,-118.14,0.984
1.2532,12.0,3.456445993031359,1.0696864111498259,1071.0,1.8658536585365855,34.7,,
3.9615,36.0,5.964601769911504,1.0044247787610618,,2.6371681415929205,34.7,-118.15,1.163
4.8787,33.0,6.104602510460251,,1365.0,2.8556485355648538,34.7,-118.16,
3.9028,35.0,5.713761467889908,1.0697247706422017,,3.622018348623853,34.69,-118.16,1.268
3.2699,34.0,4.828859060402684,,,2.3758389261744965,34.69,-118.14,1.0
2.1167,48.0,4.536184210526316,,696.0,2.289473684210526,34.69,,0.949
4.7875,,6.007005253940456,1.052539404553415,1817.0,3.182136602451839,34.76,-118.28,
2.1979,,,,704.0,2.1333333333333333,34.77,-118.19,1.464
,,,1.176056338028169,,,,,
4.1667,12.0,,,2188.0,3.022099447513812,34.69,,1.719
,13.0,7.37707182320442,,,3.160220994475138,34.68,,1.856
,8.0,6.66371158392435,1.0768321513002364,5731.0,,,,1.679
,5.0,6.012958963282937,1.1195104391648667,3723.0,,34.67,,1.403
3.9963,,5.671974522292993,,,2.9076433121019107,34.65,,1.268
,9.0,6.6995708154506435,1.0858369098712446,731.0,3.1373390557939915,34.66,-118.17,1.732
,28.0,6.138020833333333,1.0625,,3.0260416666666665,34.67,-118.22,
3.6382,,7.772189349112426,1.1449704142011834,1059.0,,34.66,-118.23,
4.9,,,,1867.0,3.1860068259385668,,-118.22,1.524
3.0441,17.0,,1.0767195767195767,2313.0,3.0595238095238093,,-118.21,
,17.0,5.453731343283582,1.0388059701492538,,2.2865671641791043,34.65,-118.23,
3.2125,19.0,,1.2169811320754718,314.0,2.9622641509433962,34.68,-118.27,1.854
3.3173,,5.645372645372645,1.1236691236691236,2837.0,,,,2.184
4.8409,31.0,4.6755852842809364,0.9130434782608695,,2.9565217391304346,34.62,-118.32,2.649
,,4.997311827956989,1.0080645161290323,913.0,2.454301075268817,34.58,-118.38,1.489
5.0839,25.0,6.03921568627451,1.1509803921568627,1558.0,,34.73,,1.567
4.2941,,5.805633802816901,1.1464788732394366,2164.0,3.047887323943662,34.7,,1.516
1.4091,34.0,5.785714285714286,1.8571428571428572,53.0,,,-117.92,1.375
,7.0,6.548076923076923,1.2019230769230769,485.0,4.663461538461538,,,1.256
3.1946,5.0,5.618618618618618,1.0610610610610611,3569.0,3.5725725725725725,34.57,-117.93,1.327
,8.0,,,2169.0,3.504038772213247,34.53,-117.9,
,,,1.0527306967984935,,3.1657250470809792,,-117.96,1.41
,,5.733197556008147,1.089613034623218,1492.0,3.0386965376782076,,-117.98,
,,3.8715365239294712,1.0478589420654911,1239.0,,34.63,-118.09,0.992
,38.0,4.679245283018868,1.0377358490566038,261.0,4.9245283018867925,,,0.969
4.1573,,6.162629757785467,1.0484429065743945,1677.0,,34.63,-118.18,2.281
,,7.424698795180723,1.0120481927710843,978.0,2.9457831325301207,34.61,,2.922
6.4865,,8.052670080468179,1.1331382589612289,4098.0,2.997805413313826,,-118.16,2.044
2.3958,33.0,4.941309255079007,1.1218961625282167,1459.0,3.293453724604966,,-118.12,0.945
3.7344,,5.317380352644836,1.0806045340050379,1067.0,,34.59,,
4.9904,5.0,,1.2247311827956988,,3.358064516129032,34.6,-118.16,1.541
,,6.505263157894737,1.0736842105263158,1048.0,2.7578947368421054,34.56,,2.621
,,7.944629014396456,,5839.0,3.233111849390919,,,
5.9508,16.0,,1.0023474178403755,1273.0,2.988262910798122,34.64,-118.21,1.811
2.0547,,4.867783985102421,,1949.0,3.629422718808194,34.58,,1.026
3.7464,29.0,,0.9834368530020704,1746.0,,,,1.135
3.7636,6.0,,,,,,-118.14,1.676
,,5.838768115942029,,,,34.56,-118.12,
3.275,32.0,5.5767790262172285,1.146067415730337,774.0,2.898876404494382,34.58,,
,29.0,4.961605584642234,1.0523560209424083,,2.6474694589877834,34.58,-118.1,
,,,,,,,,
4.5266,,6.3589576547231275,,4970.0,3.237785016286645,34.57,,1.429
,,,,631.0,3.755952380952381,,,1.466
4.0147,34.0,6.0246913580246915,1.0599647266313934,,3.4021164021164023,34.58,-118.07,
3.86,36.0,,0.9923076923076923,,3.457692307692308,34.58,-118.06,
3.0101,12.0,4.74845869297164,1.0567200986436498,,,,,
4.2329,,,1.01731843575419,,,34.56,-118.07,1.455
4.5615,,6.242718446601942,1.0764563106796117,2846.0,3.453883495145631,34.56,-118.08,
,,6.163329161451815,1.1138923654568211,4546.0,2.8448060075093866,34.58,,
5.083,4.0,,,,,,-118.02,
,,6.28139534883721,1.2325581395348837,1368.0,3.181395348837209,34.55,-118.01,1.374
,5.0,,,8152.0,,,,1.418
4.8667,14.0,6.925742574257426,1.136138613861386,1236.0,3.0594059405940595,34.51,-118.07,2.399
,,,,,3.1113093114520156,,,2.252
10.0285,,8.95766129032258,1.1290322580645162,1573.0,3.1713709677419355,,-118.4,5.00001
,14.0,,,,,34.52,-118.35,3.333
,,,,,,,,3.116
,6.0,,1.1493670886075948,,,,-118.26,3.404
4.7437,10.0,5.902702702702703,1.0945945945945945,1119.0,,34.46,-118.27,2.94
4.8295,,5.938997821350762,1.0130718954248366,1773.0,,34.44,-118.13,
3.7043,12.0,,1.1074074074074074,1502.0,,34.49,-117.89,1.508
4.5769,,6.34113712374582,1.1438127090301002,806.0,2.6956521739130435,34.48,,1.594
3.2765,18.0,6.326271186440678,,,,,-117.79,1.65
,,,,,,,,
6.0097,25.0,5.972222222222222,,689.0,3.189814814814815,34.45,-118.5,2.202
5.9263,,6.550796812749004,1.051792828685259,3032.0,3.0199203187250996,34.52,,
3.375,36.0,4.9411764705882355,0.7058823529411765,,1.7058823529411764,34.47,-118.48,1.875
5.5061,,,,4956.0,3.341874578556979,,-118.5,
5.3209,26.0,,0.9135802469135802,,3.2037037037037037,34.44,-118.52,1.85
5.1163,19.0,,1.0475206611570247,1356.0,2.8016528925619837,,-118.53,2.332
,26.0,5.2405063291139244,,508.0,3.2151898734177213,34.45,,1.855
,19.0,6.658031088082901,,,3.3678756476683938,34.44,-118.53,
,,6.6125,,7270.0,,,,
,10.0,5.744525547445256,1.0104275286757038,,3.130344108446298,34.45,-118.53,2.201
6.1082,,,1.0202757502027575,,3.02757502027575,,-118.51,2.537
4.7007,25.0,5.824561403508772,1.023391812865497,,,34.42,-118.46,1.695
8.1344,5.0,7.0418604651162795,,,6.3023255813953485,34.5,-118.44,3.59
,,5.494262295081967,,7030.0,2.8811475409836067,,,
5.4829,15.0,6.075165806927045,,4453.0,,34.43,,1.996
4.4107,23.0,,,2082.0,2.8021534320323016,,-118.49,2.134
5.0166,,5.329457364341085,1.003875968992248,728.0,2.8217054263565893,34.42,-118.48,
3.038,,4.54228855721393,1.1343283582089552,530.0,2.63681592039801,,-118.47,2.385
5.2887,,,1.031496062992126,,3.470472440944882,34.42,,1.83
,,6.25,1.0069444444444444,1799.0,3.123263888888889,34.42,,2.183
,,,,,,,,
,14.0,,,,,,,
1.9667,2.0,5.715976331360947,1.5976331360946745,233.0,1.378698224852071,34.42,-118.56,4.5
4.0579,5.0,,1.0847457627118644,2062.0,2.49636803874092,34.59,-118.61,
5.4284,,6.176979662483773,,7158.0,,,,
3.775,9.0,6.103626943005182,1.2150259067357514,,4.0310880829015545,34.43,-118.66,1.55
4.2391,5.0,,,8733.0,,,,
5.0151,4.0,4.896984924623116,1.150753768844221,868.0,2.180904522613065,34.31,,2.852
3.6625,,4.481996726677577,,,2.769230769230769,,-118.52,2.281
3.227,,3.83249581239531,1.016750418760469,,3.8609715242881073,,-118.53,1.361
6.8299,18.0,6.390243902439025,0.9420731707317073,,3.182926829268293,34.38,-118.54,
,5.0,5.562096195262025,1.1177315147164393,4768.0,,34.4,-118.52,
3.9118,,6.473861720067454,1.436762225969646,1342.0,2.263069139966273,34.37,-118.53,3.337
7.6059,,7.146341463414634,,917.0,3.1951219512195124,34.37,-118.54,
,5.0,,1.1021671826625388,2024.0,,34.36,-118.52,5.00001
6.776,21.0,6.753371868978806,1.0240847784200386,,,34.37,-118.55,2.781
,,5.554455445544554,,1984.0,,,-118.56,2.026
,,,,,,,,
6.3002,,6.252252252252252,,2803.0,2.805805805805806,,,
,,,,6902.0,,,,3.209
6.8419,16.0,6.822517591868648,1.0297107114933541,,,34.39,-118.55,3.233
6.6916,,9.769983686786297,1.4404567699836868,1787.0,,34.38,-118.61,3.295
4.1932,52.0,,1.1866666666666668,628.0,2.7911111111111113,34.24,,
3.9583,52.0,8.169811320754716,1.3018867924528301,147.0,,34.23,,1.625
1.9875,52.0,,0.90625,54.0,1.6875,34.32,-118.35,1.917
4.1125,39.0,5.165605095541402,1.1305732484076434,,2.875796178343949,34.3,-118.38,1.83
4.5491,34.0,7.397058823529412,1.4558823529411764,275.0,4.044117647058823,34.36,-118.29,
,26.0,20.33668341708543,3.527638190954774,571.0,2.869346733668342,,-119.53,1.795
3.5893,14.0,9.282051282051283,,,,,-119.51,2.143
,,7.762987012987013,,,2.590909090909091,37.29,-119.56,1.146
2.9449,17.0,5.624801271860095,1.1542130365659777,1603.0,,37.21,-119.45,0.956
3.55,,,0.951310861423221,707.0,2.647940074906367,37.09,-119.65,1.063
3.5446,19.0,6.8045738045738045,,1164.0,2.41995841995842,37.39,-119.59,1.065
2.7813,10.0,5.30478589420655,1.0327455919395465,1003.0,2.526448362720403,,-119.66,1.241
,13.0,6.648414985590778,,925.0,2.6657060518731988,37.35,-119.68,1.198
,,,1.1490514905149052,989.0,2.6802168021680215,37.38,,
2.3565,,,1.1061728395061727,820.0,2.0246913580246915,,-119.65,1.223
,15.0,5.427402862985685,1.0838445807770962,1267.0,2.591002044989775,37.31,-119.64,1.044
2.625,13.0,,1.20817843866171,712.0,,37.29,-119.6,1.375
,,,,1268.0,2.6751054852320677,,-119.62,1.478
3.625,17.0,5.789333333333333,1.0373333333333334,1042.0,2.7786666666666666,,-119.91,0.944
,8.0,,1.1506849315068493,413.0,,,-119.85,
2.8167,,6.080078125,1.150390625,1508.0,2.9453125,37.19,-119.68,0.961
,8.0,,1.017502917152859,2383.0,2.780630105017503,37.19,-119.77,1.136
,13.0,,,2284.0,2.501642935377875,,-119.67,1.231
,38.0,,1.0827338129496402,,,,-120.31,
,37.0,5.4363636363636365,,858.0,3.12,,-120.35,0.463
3.2868,,5.944827586206896,1.0931034482758621,1006.0,3.4689655172413794,37.04,,0.917
1.9073,29.0,5.635593220338983,1.1073446327683616,,,,-120.16,0.792
2.6694,18.0,5.3655462184873945,,,,37.11,,0.759
1.5319,20.0,4.521929824561403,1.0219298245614035,1285.0,2.817982456140351,37.11,-120.25,0.505
1.2794,33.0,4.335968379446641,1.0039525691699605,627.0,2.4782608695652173,37.11,-120.26,0.507
1.7279,42.0,5.438095238095238,1.1238095238095238,597.0,2.842857142857143,37.12,,
,,4.975510204081632,,639.0,2.6081632653061226,,-120.27,0.57
2.9861,17.0,,1.0145395799676897,1580.0,2.5525040387722133,37.12,,0.815
2.0278,33.0,5.458149779735683,1.1013215859030836,648.0,,37.13,-120.26,0.588
,16.0,5.321243523316062,,,3.4870466321243523,36.99,,0.638
2.4219,,4.950177935943061,1.0569395017793595,943.0,,,,
2.125,,4.3355704697986575,0.8993288590604027,454.0,3.046979865771812,36.95,-120.06,0.619
,,4.742105263157895,0.9631578947368421,700.0,3.6842105263157894,36.94,-120.06,
,11.0,5.599378881987578,,2074.0,3.220496894409938,,,0.633
2.2527,18.0,,1.0574257425742575,,2.6514851485148516,36.95,-120.05,0.652
2.6012,21.0,,,861.0,,36.98,,
,18.0,4.456140350877193,0.9122807017543859,,,,-120.16,1.563
3.8952,17.0,6.2388059701492535,,1624.0,3.029850746268657,,-120.11,0.953
,18.0,,1.0704225352112675,213.0,3.0,37.06,,0.958
,11.0,5.588410104011887,1.0029717682020802,2374.0,3.527488855869242,37.0,-120.09,0.746
3.5258,,6.099709583736689,,,,,,0.849
3.125,14.0,7.271111111111111,,766.0,3.4044444444444446,,-119.94,
3.7143,,,,1057.0,3.5830508474576273,37.02,-120.09,0.816
2.6087,18.0,5.606741573033708,1.0646067415730338,1327.0,3.7275280898876404,36.96,-119.95,0.96
1.8431,25.0,4.462025316455696,,1976.0,4.168776371308017,36.95,,0.539
4.277,,,,,3.2771084337349397,,-119.9,0.985
4.475,13.0,,0.9916839916839917,1607.0,3.3409563409563408,36.97,,1.024
4.5347,12.0,,,1590.0,3.2581967213114753,36.93,,
4.3625,,,1.0195121951219512,702.0,3.424390243902439,36.93,,
,12.0,4.508816120906801,,1399.0,,36.98,-120.07,0.596
1.4712,12.0,5.251937984496124,,1724.0,3.3410852713178296,,,0.604
2.5288,16.0,5.315638450502152,1.06025824964132,,3.533715925394548,36.98,-120.05,0.618
1.8444,,5.059850374064838,1.0648379052369077,983.0,2.451371571072319,36.97,,0.471
1.625,38.0,4.616766467065868,1.089820359281437,1220.0,3.6526946107784433,36.97,-120.06,0.528
1.5662,28.0,,0.9877450980392157,,3.8333333333333335,,-120.07,0.48
3.6181,34.0,6.446902654867257,1.0575221238938053,557.0,,36.96,,0.965
,13.0,5.584026622296173,0.9800332778702163,1458.0,2.425956738768719,,-120.08,
4.8187,20.0,7.664233576642336,1.1569343065693432,910.0,3.321167883211679,36.96,-120.1,0.909
4.1544,,6.405566600397615,1.0159045725646123,,2.8330019880715707,36.95,-120.09,1.194
3.1136,36.0,5.7134986225895315,0.9614325068870524,954.0,2.628099173553719,36.96,-120.08,0.738
2.4196,41.0,6.807017543859649,1.2339181286549707,476.0,2.783625730994152,36.95,-120.08,0.707
1.6071,27.0,4.190476190476191,1.0389610389610389,587.0,,,-120.07,0.55
,35.0,,1.0726817042606516,1208.0,3.0275689223057642,,-120.06,0.617
1.4267,37.0,,1.1201716738197425,1092.0,4.686695278969957,36.96,-120.05,0.523
1.4,31.0,,1.0241935483870968,913.0,,36.95,,0.525
,,4.487804878048781,1.0278745644599303,,,36.96,-120.06,0.614
2.2898,42.0,,,471.0,2.2322274881516586,,-120.07,0.661
1.4511,32.0,4.644688644688645,1.0366300366300367,549.0,,36.96,-120.07,0.652
1.8973,,,1.0076628352490422,1845.0,3.5344827586206895,36.97,,0.516
,23.0,4.329938900203666,1.030549898167006,,4.258655804480652,36.96,-120.04,0.518
1.3594,,,1.1414473684210527,1334.0,,36.95,,0.483
2.5833,26.0,5.05511811023622,,820.0,3.2283464566929134,36.9,-119.98,0.623
4.665,,7.4921875,1.109375,2047.0,,36.92,-119.81,1.213
3.0234,31.0,5.464203233256351,,1933.0,4.464203233256351,,,
,32.0,,,1765.0,,,-120.13,0.617
4.9286,43.0,5.980487804878049,,491.0,2.395121951219512,38.1,-122.49,3.07
,16.0,7.033333333333333,0.9571428571428572,1659.0,,38.14,-122.54,3.921
,,,0.9845474613686535,2341.0,,38.1,-122.55,2.556
6.4092,14.0,6.528901734104046,,1127.0,3.2572254335260116,38.15,-122.62,3.349
,20.0,7.09375,,601.0,2.6830357142857144,38.13,,
,9.0,6.852631578947369,0.9315789473684211,,3.5894736842105264,38.15,-122.58,4.232
,,4.197947214076247,1.0762463343108504,,2.3211143695014664,38.11,,2.153
,32.0,,1.0345781466113417,1706.0,,38.11,-122.57,2.286
6.0132,25.0,6.675814751286449,,,2.9545454545454546,38.12,,2.879
,13.0,6.5285714285714285,,1912.0,,38.12,-122.58,
3.8068,19.0,,,873.0,2.5982142857142856,38.11,-122.6,2.016
5.3962,23.0,6.897047086991221,1.0327214684756585,,,,-122.6,
5.5524,21.0,6.156645569620253,0.9746835443037974,,3.1139240506329116,38.11,-122.65,2.792
,,,1.085978835978836,2311.0,3.056878306878307,38.09,-122.61,
,,,,5600.0,2.5454545454545454,38.1,-122.58,
,27.0,,1.0086260012322859,,2.7147258163894024,38.08,-122.58,
6.7232,,7.437810945273632,1.1691542288557213,555.0,,38.07,-122.55,3.45
4.1705,17.0,,,,2.2737864077669903,38.09,-122.56,
5.0965,19.0,,1.0405353728489484,,,,,
3.0573,,4.757363253856942,0.9943899018232819,,2.656381486676017,38.07,-122.55,3.508
,20.0,,1.0099857346647647,,2.5848787446504993,,-122.41,
,,5.049468085106383,,5162.0,2.7457446808510637,38.06,,1.188
3.4432,,5.264084507042254,1.028169014084507,472.0,1.6619718309859155,38.01,,0.675
4.1289,13.0,,1.112059765208111,2146.0,2.290288153681964,38.03,,1.792
,36.0,5.62625,1.04,2196.0,2.745,38.01,-122.45,2.527
5.4781,27.0,6.382413087934561,1.0858895705521472,,2.6952965235173822,,-122.53,
3.9519,17.0,4.510128913443831,0.9871086556169429,,,,-122.51,2.742
7.7197,26.0,,1.0,,2.375,38.0,-122.49,4.0
,29.0,6.121160409556314,0.9974402730375427,3063.0,2.613481228668942,,-122.55,
6.5253,,7.28125,1.00625,911.0,2.846875,38.03,-122.57,3.877
6.5249,,6.667844522968198,1.0247349823321554,815.0,,38.03,,
,25.0,,1.1206896551724137,,3.0492610837438425,,-122.59,
,,,1.0553584102200142,3798.0,,,,3.14
,21.0,,1.0050251256281406,,2.1105527638190953,,-122.56,2.395
,,,0.9582210242587601,1928.0,2.5983827493261455,38.02,-122.55,3.615
,,6.490998363338789,0.9443535188216039,1657.0,2.7119476268412437,,,
,28.0,4.27,1.0325,1694.0,2.1175,38.0,-122.54,2.77
3.9265,,4.31994459833795,,,,,-122.55,3.011
,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,,-122.54,
2.8903,31.0,,1.0730874316939891,2962.0,2.023224043715847,37.98,-122.52,3.242
5.5083,52.0,6.659090909090909,1.196969696969697,,2.2992424242424243,37.98,,3.719
,34.0,,0.9487179487179487,1398.0,2.3897435897435897,,,
8.5759,,6.751412429378531,0.9491525423728814,810.0,2.288135593220339,37.98,-122.53,5.00001
,31.0,,,,,37.98,-122.55,3.375
5.5791,32.0,6.610223642172524,1.0095846645367412,1541.0,2.461661341853035,37.99,-122.51,
6.0762,37.0,7.070692194403534,1.0294550810014726,,,37.98,,
3.2462,37.0,4.191219512195122,1.062439024390244,,,,,
7.494,22.0,7.6008359456635315,1.0470219435736676,2468.0,2.57889237199582,,,
12.0933,10.0,8.179012345679013,,427.0,2.6358024691358026,,-122.46,5.00001
6.994,27.0,7.159685863874346,,1916.0,,37.99,-122.49,
6.4271,34.0,7.218390804597701,,,,37.98,-122.49,
1.9063,52.0,1.553030303030303,0.9015151515151515,228.0,1.7272727272727273,,-122.53,2.0
2.5125,52.0,,1.0763723150357996,,1.6706443914081146,37.97,-122.53,
2.6036,44.0,3.9505494505494507,1.0472527472527473,1831.0,2.012087912087912,,-122.53,
5.6263,39.0,5.689280868385346,,,2.4871099050203527,,-122.54,3.521
2.75,,3.331360946745562,,265.0,1.5680473372781065,37.97,-122.52,2.313
,39.0,,1.0474732006125573,1574.0,,,-122.51,2.638
5.2818,35.0,5.715909090909091,0.9829545454545454,818.0,2.3238636363636362,37.96,,3.31
3.5588,,4.267515923566879,1.0254777070063694,621.0,1.9777070063694266,,-122.53,2.688
6.2862,,5.072463768115942,0.8260869565217391,,2.5942028985507246,37.95,-122.52,5.00001
3.9917,35.0,4.6091370558375635,,413.0,2.0964467005076144,,-122.53,
3.9712,16.0,4.624539877300614,1.0294478527607362,1986.0,2.4368098159509204,37.95,-122.47,1.875
6.1359,16.0,,0.8,45.0,1.8,37.96,-122.5,
,,,1.0496688741721854,,3.2654525386313464,37.97,,1.875
,36.0,5.365461847389558,1.036144578313253,678.0,2.7228915662650603,38.01,-122.64,2.92
,36.0,,,,2.406113537117904,38.01,-122.64,2.667
