MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,__target__
1.7701,26.0,2.666082383873795,1.098159509202454,,,,-118.18,1.462
1.918,44.0,3.517857142857143,1.1101190476190477,3184.0,,,-118.17,1.475
2.2538,36.0,3.5,1.0513126491646778,2077.0,,,-118.17,1.813
2.6786,,3.4833333333333334,,,1.8611111111111112,33.77,-118.17,1.911
2.346,38.0,,1.054093567251462,,,33.77,-118.17,1.656
2.1378,39.0,3.7617834394904457,1.1184713375796178,1379.0,1.756687898089172,33.77,-118.17,
2.2808,12.0,3.4936608557844693,1.1101426307448494,,2.4310618066561016,33.77,-118.17,1.547
1.1295,29.0,,1.2418032786885247,,,,-118.18,1.375
2.6371,30.0,,1.052757793764988,720.0,1.7266187050359711,,-118.18,1.594
,37.0,,0.9879154078549849,492.0,,33.77,-118.17,2.417
4.0968,30.0,,1.164337990685296,2136.0,1.4211576846307385,33.74,-118.18,3.1
3.1149,45.0,,1.1105354058721935,1047.0,1.8082901554404145,33.77,,2.188
,45.0,3.6077441077441077,1.1734006734006734,1004.0,,33.77,-118.17,2.2
2.3523,37.0,,1.0802292263610316,,1.5573065902578798,33.77,-118.18,3.25
,,3.8424015009380863,1.127579737335835,852.0,,,-118.18,1.938
,49.0,3.6518282988871222,,1105.0,1.7567567567567568,,-118.18,1.75
,,4.473544973544974,,1314.0,1.7380952380952381,,-118.16,3.821
3.7838,36.0,4.708920187793427,1.0633802816901408,,,33.74,-118.17,5.00001
,30.0,,1.0929772502472799,,,33.77,,3.063
2.7212,39.0,,1.0359477124183007,,,33.77,-118.15,2.663
2.7614,30.0,3.7735849056603774,1.0202156334231807,1292.0,1.7412398921832883,33.77,-118.16,2.722
2.9384,,,1.0226063829787233,,1.7074468085106382,33.77,,3.041
2.875,29.0,4.182065217391305,1.0679347826086956,1460.0,1.983695652173913,33.77,,2.325
3.0503,,4.041284403669724,,2178.0,,,-118.17,2.25
,,3.958745874587459,1.1336633663366336,,2.547029702970297,,-118.16,1.633
2.3317,39.0,3.975609756097561,1.0585365853658537,2470.0,2.4097560975609755,,,2.225
,,3.985276073619632,1.0466257668711656,1819.0,,,,
,,,1.1382327209098864,3891.0,3.404199475065617,33.78,,
,13.0,3.70873786407767,,1600.0,,,-118.15,2.078
3.5812,12.0,4.4271457085828345,,2176.0,2.1716566866267466,33.78,-118.15,1.986
3.6193,35.0,,1.1551459293394777,1277.0,,33.78,-118.15,
3.4107,,3.929606625258799,1.010351966873706,940.0,1.9461697722567288,33.78,-118.14,2.333
7.5,45.0,6.233128834355829,,,2.214723926380368,,-118.13,
3.2917,,4.308641975308642,1.0648148148148149,1301.0,,,,
3.875,51.0,4.968197879858657,1.0971731448763251,1171.0,2.068904593639576,33.77,-118.14,3.429
,,,1.1191011235955055,,2.020224719101124,33.77,-118.15,
4.5,41.0,4.114558472553699,,1621.0,1.9343675417661097,33.77,,3.398
,,4.073627844712182,1.0535475234270415,,1.8714859437751004,33.77,-118.15,2.711
3.901,37.0,5.154213036565978,1.109697933227345,1080.0,,,,
3.625,29.0,,,1059.0,1.6267281105990783,33.72,-118.16,5.0
3.5985,36.0,3.8931909212283045,,1183.0,1.5794392523364487,,-118.15,5.00001
3.5292,36.0,3.7252559726962455,1.0332764505119454,1912.0,1.6313993174061434,33.77,,3.618
,52.0,4.181132075471698,,940.0,1.7735849056603774,,,
,44.0,3.8004926108374386,,652.0,1.6059113300492611,33.76,,4.393
4.0795,39.0,3.5185185185185186,,867.0,1.529100529100529,33.75,-118.14,
4.3889,,4.290064102564102,1.0288461538461537,1144.0,1.8333333333333333,,-118.14,3.78
3.5214,50.0,,1.0598885793871866,1179.0,1.6420612813370474,33.76,-118.14,
3.385,,,1.0448343079922027,741.0,1.4444444444444444,,-118.14,4.083
5.8408,,5.411764705882353,1.0024509803921569,791.0,1.9387254901960784,33.77,,
,50.0,,1.0121212121212122,322.0,1.9515151515151514,33.76,-118.14,
4.7875,46.0,,1.0044776119402985,,1.7537313432835822,33.76,-118.13,3.638
3.9352,44.0,4.6036363636363635,1.1290909090909091,961.0,,,-118.13,
3.7813,43.0,4.752321981424148,1.0340557275541795,1240.0,1.9195046439628483,33.76,-118.12,
7.3672,47.0,,1.021543985637343,,2.190305206463196,33.75,-118.12,
,45.0,5.759013282732448,0.9791271347248577,1127.0,2.138519924098672,33.76,-118.12,5.00001
3.9934,41.0,5.004830917874396,1.1859903381642511,,1.7922705314009661,33.75,-118.12,5.00001
,36.0,5.569506726457399,1.1771300448430493,,1.7757847533632287,,-118.14,5.00001
5.6051,15.0,,1.0287474332648872,1879.0,1.929158110882957,33.76,-118.1,2.674
5.1508,,5.3171728971962615,1.078855140186916,,,33.77,-118.11,3.673
,20.0,5.082959641255606,,,2.1760089686098656,,-118.12,
10.2233,10.0,6.872280037842952,1.075685903500473,2528.0,2.391674550614948,33.77,-118.12,5.00001
4.6852,,5.509687034277198,,1436.0,2.1400894187779436,,-118.13,3.952
,37.0,5.028801843317972,,1661.0,,33.77,,
2.1579,27.0,5.0604229607250755,1.5740181268882176,744.0,2.2477341389728096,33.35,-118.32,
,52.0,5.473317865429235,1.37122969837587,1100.0,2.5522041763341066,33.34,-118.33,
3.3906,52.0,7.385416666666667,,,,33.33,-118.32,3.0
2.7361,,6.225,,341.0,2.13125,33.34,-118.32,4.5
,29.0,4.138728323699422,1.2369942196531791,422.0,,33.43,-118.48,
,32.0,4.181168057210965,1.0929678188319427,,3.3301549463647198,33.96,-118.29,
,36.0,4.544529262086514,1.063613231552163,1367.0,3.4783715012722647,33.95,-118.3,0.996
,31.0,,,2390.0,3.2784636488340193,33.95,-118.29,1.098
1.2455,41.0,,1.0869565217391304,1805.0,3.567193675889328,33.95,-118.3,1.008
2.2031,,4.412935323383085,,1622.0,4.034825870646766,33.95,-118.3,0.969
1.5898,35.0,4.176678445229682,1.0777385159010602,,3.452296819787986,33.95,-118.3,0.94
1.5615,38.0,4.282918149466192,,,3.1565836298932384,33.94,-118.29,1.086
2.5679,36.0,4.1913875598086126,1.0311004784688995,2521.0,3.0155502392344498,,-118.3,1.149
2.0114,,,1.144396551724138,,2.9956896551724137,33.94,-118.3,0.993
1.6716,32.0,4.577966101694916,,1880.0,3.1864406779661016,33.94,-118.29,1.238
1.7244,32.0,3.8210526315789473,,1715.0,,,-118.29,1.112
1.2,35.0,3.9877300613496933,1.0920245398773005,1216.0,3.7300613496932513,,-118.3,
1.3962,36.0,,1.085763293310463,2017.0,3.4596912521440824,33.93,-118.3,1.243
3.2024,40.0,5.373068432671082,1.0529801324503312,1646.0,3.6335540838852096,33.93,-118.3,1.28
4.2917,,5.14859437751004,0.9799196787148594,852.0,,33.93,-118.31,1.279
3.6583,44.0,5.534328358208955,1.0955223880597016,976.0,2.9134328358208954,33.94,-118.31,
2.2448,,5.005221932114883,,1021.0,2.6657963446475197,,-118.31,1.75
,40.0,5.777292576419214,1.0611353711790392,684.0,2.986899563318777,33.94,-118.31,
3.775,,,1.0296296296296297,,2.9555555555555557,33.94,-118.31,
5.5787,,,,,3.236559139784946,,-118.31,1.42
4.9464,43.0,6.216949152542373,,997.0,,,-118.31,1.503
4.5368,37.0,5.720250521920668,1.0521920668058455,1468.0,3.0647181628392484,33.94,-118.32,1.688
4.25,37.0,5.346067415730337,1.0382022471910113,1327.0,2.9820224719101125,,-118.32,1.721
4.4091,,5.4171597633136095,1.0532544378698225,925.0,2.7366863905325443,33.93,-118.33,
6.0718,38.0,,0.9411764705882353,412.0,3.46218487394958,33.93,-118.33,1.56
4.0625,,4.794466403162056,,742.0,,33.93,-118.34,1.599
3.1563,37.0,5.109965635738831,1.0171821305841924,863.0,2.9656357388316152,,-118.32,1.862
,38.0,6.313609467455621,1.0059171597633136,,2.9526627218934913,33.94,-118.32,1.838
4.0536,,,1.0727969348659003,830.0,3.1800766283524906,33.94,-118.32,1.89
4.0,36.0,5.101769911504425,0.9911504424778761,,2.827433628318584,33.94,-118.32,1.92
1.9309,31.0,3.8973029045643153,1.1431535269709543,3288.0,3.4107883817427385,33.94,-118.33,1.375
5.5176,47.0,5.2644927536231885,0.894927536231884,721.0,2.61231884057971,33.96,-118.32,1.91
3.1719,43.0,5.36376404494382,,1505.0,2.1137640449438204,33.95,-118.32,1.835
4.2099,,,1.014948859166011,,2.073957513768686,33.96,,
4.6667,44.0,6.205521472392638,0.9969325153374233,992.0,3.042944785276074,33.95,,
,,,,,3.1515151515151514,33.95,-118.32,1.698
5.4359,,5.326869806094183,,1412.0,3.9113573407202216,33.95,-118.34,1.941
2.7139,,5.389830508474576,1.023728813559322,844.0,2.8610169491525426,,-118.32,1.649
,,5.280112044817927,,954.0,2.672268907563025,33.96,-118.32,1.713
3.3214,,,1.106060606060606,704.0,2.6666666666666665,,-118.32,1.665
4.3919,,4.915032679738562,0.8823529411764706,814.0,2.6601307189542482,33.97,-118.32,
,45.0,6.482558139534884,1.058139534883721,949.0,,33.97,-118.34,1.882
,42.0,5.285266457680251,1.1316614420062696,,2.310344827586207,33.96,-118.33,
2.0057,42.0,4.6208425720620845,,1062.0,,,-118.33,1.982
2.0694,,3.344519015659955,1.0604026845637584,,2.8456375838926173,33.97,-118.35,1.435
2.2303,,3.2417391304347825,,1710.0,,33.97,-118.35,1.594
,,4.26980198019802,1.066831683168317,,2.797029702970297,,-118.35,1.281
,26.0,4.238938053097345,1.1880530973451326,2340.0,2.588495575221239,33.97,-118.35,1.434
3.1194,33.0,4.195991091314031,1.0623608017817372,1518.0,3.3808463251670378,33.98,-118.35,
3.745,,5.059113300492611,1.116584564860427,1785.0,,33.98,-118.35,1.708
,47.0,4.364085667215815,1.126853377265239,,,33.98,-118.34,1.377
3.163,40.0,,,1922.0,,33.98,-118.34,1.378
3.7067,45.0,4.843283582089552,1.0970149253731343,1064.0,3.970149253731343,,,
3.8056,,,0.9455587392550143,757.0,,,-118.35,3.238
1.2094,,3.1817116060961315,1.032825322391559,1549.0,,33.96,-118.35,
,26.0,4.394611727416799,1.0792393026941363,,,,,
2.681,28.0,3.988294314381271,1.1103678929765886,3201.0,,,-118.35,1.477
2.1587,,3.193548387096774,1.0874363327674024,,3.4083191850594226,33.95,-118.34,1.438
3.0519,30.0,,1.0566298342541436,2324.0,3.2099447513812156,33.95,,1.375
2.8892,,,1.1342105263157896,1507.0,3.9657894736842105,33.95,-118.35,1.598
3.95,,4.5210084033613445,,781.0,3.2815126050420167,,-118.35,1.64
3.7237,42.0,,1.0133779264214047,,3.6187290969899664,33.95,-118.36,
,21.0,3.2351885098743267,0.9982046678635548,1286.0,,,-118.36,
2.8378,25.0,4.099778270509978,1.1485587583148558,1498.0,,,-118.36,
2.5504,26.0,,1.1093585699263933,2742.0,2.8832807570977916,33.96,-118.36,
,26.0,3.1676470588235293,1.0676470588235294,,3.130392156862745,33.95,-118.36,1.772
4.4038,,4.571847507331379,,891.0,,33.98,,2.594
5.057,46.0,5.21978021978022,1.0366300366300367,,,33.98,,2.463
,39.0,,1.2012987012987013,344.0,2.2337662337662336,33.98,-118.36,
2.9646,26.0,4.285163776493256,1.1104688503532434,3333.0,2.140655105973025,33.97,-118.37,
4.0179,18.0,4.442906574394463,0.9792387543252595,,3.42560553633218,33.97,-118.36,1.958
2.7464,21.0,,1.1216931216931216,,,,-118.37,1.531
2.7712,29.0,,1.0529032258064517,1715.0,2.2129032258064516,33.98,,
,19.0,4.148974130240856,1.142729705619982,2917.0,,33.97,-118.36,1.425
3.0393,17.0,4.235802469135803,1.1530864197530863,,,33.96,-118.36,1.292
,37.0,,,2009.0,3.393581081081081,33.96,-118.36,1.773
4.875,26.0,6.9,,100.0,,,,
2.2297,35.0,,,1376.0,3.8435754189944134,33.95,-118.37,
4.1635,42.0,3.7222222222222223,0.9869281045751634,1283.0,4.19281045751634,,-118.36,
2.875,42.0,4.284263959390863,1.0609137055837563,2038.0,3.44839255499154,33.95,,
2.8438,32.0,,1.032490974729242,1053.0,,33.95,-118.37,
4.125,52.0,,1.0542168674698795,,,33.95,-118.37,1.74
,,3.746630727762803,1.105121293800539,1666.0,4.490566037735849,33.94,-118.36,
2.3125,38.0,,1.0766823161189358,3036.0,4.751173708920188,,,
2.3675,29.0,2.9001280409731116,,,4.3854033290653005,33.94,,
,30.0,3.3196480938416424,1.0175953079178885,1433.0,4.202346041055718,33.93,,1.7
2.6298,40.0,,1.050420168067227,2036.0,4.277310924369748,33.93,,1.565
,33.0,3.756,,1309.0,5.236,,,1.523
2.2679,,3.251063829787234,1.0340425531914894,1824.0,,33.93,,1.539
1.7344,35.0,,1.0677966101694916,,3.889830508474576,,-118.35,
1.9766,34.0,,1.05,810.0,4.5,,-118.35,
2.3375,33.0,3.6363636363636362,1.0267379679144386,2649.0,4.721925133689839,33.93,-118.35,
2.8462,35.0,3.454761904761905,1.0357142857142858,,4.495238095238095,33.94,-118.35,1.491
,38.0,3.951541850220264,1.118942731277533,2188.0,4.819383259911894,33.94,,1.422
2.5547,36.0,,0.9852459016393442,,4.516393442622951,33.94,-118.35,1.504
3.3125,42.0,3.9386973180076628,,1369.0,,33.94,-118.35,1.446
2.182,,4.232970027247957,1.2302452316076293,3456.0,,,-118.34,1.475
2.4886,36.0,2.961864406779661,1.1027542372881356,,,,-118.34,1.607
,37.0,,1.0956521739130434,3533.0,3.413526570048309,33.93,-118.33,
,33.0,,1.0294365012615643,,3.794785534062237,33.93,-118.34,
2.2976,32.0,3.2487046632124352,,1281.0,3.3186528497409324,,-118.34,1.557
3.0677,,4.439024390243903,1.102981029810298,1341.0,,33.93,,1.677
3.01,26.0,4.010165184243965,,2394.0,3.0419313850063534,33.93,-118.35,1.919
3.5139,31.0,,1.165551839464883,1973.0,3.29933110367893,33.93,-118.35,1.928
2.11,25.0,,1.0282317979197622,1603.0,2.3818722139673105,33.93,,2.233
3.1656,27.0,,,,3.0008984725965857,33.93,-118.36,2.045
3.3558,29.0,3.9864864864864864,0.9432432432432433,,2.608108108108108,33.92,-118.34,
2.75,24.0,3.5291073738680465,1.093143596377749,2023.0,2.617076326002587,,-118.35,2.397
,29.0,3.186147186147186,1.0043290043290043,584.0,2.5281385281385282,33.92,-118.35,
2.6667,,3.6620416253716552,1.1337958374628345,,2.2874132804757186,33.92,-118.36,2.293
4.1023,,,0.90234375,793.0,,33.92,-118.36,2.268
2.6375,19.0,,1.0834355828220859,1546.0,1.8969325153374232,33.92,-118.36,
2.6961,,,,2033.0,2.754742547425474,,-118.36,2.125
,,3.5535714285714284,0.7321428571428571,61.0,,33.93,-118.37,
,,5.485380116959064,,502.0,,33.92,-118.37,
4.9688,36.0,,1.0,,2.583756345177665,33.92,-118.37,2.389
5.5255,40.0,5.0162162162162165,1.0108108108108107,521.0,2.8162162162162163,33.92,,
,39.0,5.259803921568627,,,2.7254901960784315,33.92,-118.37,
4.4861,46.0,5.76530612244898,1.0255102040816326,,,,,2.463
4.4474,,4.702127659574468,0.9361702127659575,255.0,,33.93,-118.37,2.469
3.0132,44.0,4.90566037735849,1.0943396226415094,,3.69811320754717,33.93,,2.025
3.8,,4.773892773892774,1.0233100233100234,,2.7762237762237763,33.91,-118.36,2.225
4.3333,42.0,4.607565011820331,0.9976359338061466,1184.0,2.7990543735224587,33.91,-118.36,
4.74,42.0,5.105540897097625,,1136.0,2.9973614775725594,33.9,-118.36,2.3
,40.0,5.431623931623932,1.1794871794871795,725.0,3.0982905982905984,33.9,,2.319
3.9355,41.0,,,1334.0,3.066666666666667,33.91,-118.37,
,,6.177304964539007,1.00354609929078,812.0,2.879432624113475,33.91,-118.37,3.037
,35.0,6.551587301587301,1.0674603174603174,707.0,,33.9,,2.948
,32.0,3.2549019607843137,1.0098039215686274,177.0,1.7352941176470589,,,2.563
5.8374,36.0,,0.9644194756554307,1463.0,,33.91,-118.38,2.896
2.7813,19.0,3.9136546184738954,1.1224899598393574,1282.0,,,-118.35,2.313
3.5234,31.0,,1.0833333333333333,1675.0,2.7369281045751634,33.91,-118.35,
,28.0,,,1485.0,2.7705223880597014,,-118.35,2.414
3.87,26.0,4.151923076923077,,1331.0,,33.91,,2.645
2.8512,,3.431693989071038,1.0091074681238617,1337.0,,33.91,-118.35,2.728
,,3.953405017921147,,2299.0,,33.9,,2.37
4.3187,,,0.9195979899497487,928.0,2.3316582914572863,33.91,-118.35,2.697
4.8409,29.0,,,,2.5643153526970957,33.91,-118.35,2.44
3.825,34.0,5.036764705882353,1.0980392156862746,1134.0,,33.91,-118.35,2.354
4.1,,,1.1258907363420427,,3.2446555819477436,33.91,-118.36,2.431
3.9485,,4.571428571428571,0.974025974025974,565.0,,33.9,,2.3
3.5313,,5.660194174757281,1.0776699029126213,640.0,3.1067961165048543,33.9,-118.36,2.304
,23.0,,,,2.6693227091633465,33.92,-118.33,
3.3491,,3.675675675675676,0.9369369369369369,,3.3213213213213213,33.91,,1.818
3.2649,17.0,3.835221421215242,1.0535530381050464,,,33.91,-118.34,2.021
3.5903,35.0,3.676767676767677,,962.0,3.239057239057239,33.91,-118.33,1.833
2.4741,8.0,,1.2294220665499125,,2.3563922942206657,33.91,-118.34,
3.425,6.0,4.221774193548387,1.092741935483871,740.0,2.9838709677419355,33.92,-118.34,1.938
2.6689,12.0,2.9295154185022025,1.0684287812041116,7429.0,2.181791483113069,33.91,,1.923
,8.0,,1.1013870541611626,,,33.91,-118.33,1.927
3.8173,,4.896193771626297,1.1730103806228374,874.0,,33.91,-118.31,1.779
,,5.368715083798882,0.9664804469273743,625.0,,33.91,-118.31,1.811
4.2083,33.0,5.026162790697675,,,3.119186046511628,33.91,-118.32,1.805
4.2,35.0,4.372093023255814,,640.0,2.9767441860465116,33.91,,1.813
3.6654,35.0,5.182352941176471,0.9352941176470588,,3.5588235294117645,,-118.32,
,,,1.0578125,1920.0,3.0,33.91,-118.32,1.813
,34.0,4.623376623376624,,757.0,3.277056277056277,33.91,,
3.6625,,4.8986175115207375,1.044546850998464,,2.890937019969278,,,
4.8456,35.0,5.968036529680365,1.1232876712328768,,3.0684931506849313,33.92,-118.31,1.464
,35.0,5.602836879432624,,926.0,3.2836879432624113,33.93,-118.31,1.58
4.9615,34.0,5.351916376306621,,,,33.93,-118.32,1.578
4.8304,35.0,,1.190217391304348,710.0,3.858695652173913,,-118.32,1.528
,31.0,4.047817047817047,1.0571725571725572,3590.0,3.731808731808732,,,
3.692,34.0,5.067605633802817,1.019718309859155,1293.0,3.6422535211267606,,-118.29,
,34.0,5.540322580645161,,906.0,3.653225806451613,,-118.29,1.555
3.0139,34.0,5.402631578947369,1.0052631578947369,1258.0,,33.92,-118.3,1.547
3.7969,,6.329545454545454,1.125,,3.2386363636363638,,-118.3,1.694
3.0147,30.0,4.385714285714286,1.1333333333333333,1491.0,,33.91,-118.3,1.551
,,,0.986,,3.06,33.91,,1.726
,28.0,4.169312169312169,,891.0,,33.9,-118.31,1.713
2.3043,28.0,,1.0669856459330143,1028.0,2.45933014354067,,-118.29,1.775
1.7714,27.0,2.5325,0.985,,2.6675,,-118.29,1.594
3.6,,,1.0324574961360125,1868.0,,33.9,-118.3,2.088
,,,,2099.0,3.2442040185471406,,-118.3,2.241
2.9559,13.0,,,1975.0,3.1957928802588995,33.9,,
3.287,19.0,,1.043939393939394,,2.6151515151515152,,-118.3,
3.0329,30.0,,1.0902160101651843,1806.0,2.2947903430749683,,-118.3,2.078
3.285,,,1.0,1369.0,2.423008849557522,33.89,,
3.5417,38.0,3.45679012345679,0.9851851851851852,1131.0,2.7925925925925927,33.9,-118.31,1.984
,33.0,4.049242424242424,,,,33.89,-118.29,2.089
4.2171,32.0,4.1243432574430825,1.021015761821366,1605.0,2.810858143607706,33.89,,2.182
3.0739,,4.178997613365155,,,,33.88,-118.29,2.186
,21.0,4.2382176520994,1.0548414738646101,3186.0,2.730077120822622,33.88,,2.37
3.1597,,4.623529411764705,1.061764705882353,1510.0,2.2205882352941178,33.87,-118.3,2.147
,,5.315589353612167,0.9923954372623575,823.0,3.129277566539924,33.87,,2.349
4.0536,26.0,3.7,0.9454545454545454,807.0,2.4454545454545453,,-118.3,
3.7375,29.0,4.166666666666667,1.1225490196078431,563.0,2.7598039215686274,,-118.3,
3.2574,30.0,,1.0341614906832297,885.0,2.748447204968944,,-118.3,
,35.0,,1.0761494252873562,,,33.88,-118.3,2.421
,32.0,4.124361158432709,1.1431005110732537,,2.5400340715502554,,-118.31,2.423
3.5556,,,,1036.0,2.59,33.88,-118.31,
,21.0,3.725,1.075,,,33.88,,2.375
3.4792,30.0,4.532956685499058,1.0941619585687383,1724.0,3.2467043314500943,33.9,-118.31,
3.7639,37.0,,,1257.0,,33.89,-118.31,2.206
4.1458,35.0,5.141486810551559,1.014388489208633,1192.0,2.8585131894484412,33.89,-118.31,2.315
4.0473,36.0,5.223367697594502,1.0309278350515463,831.0,,33.9,-118.32,2.121
4.1344,36.0,4.115839243498818,,1245.0,2.9432624113475176,33.9,-118.32,2.103
3.0526,,,0.980440097799511,1316.0,3.21760391198044,33.9,,2.164
4.2813,45.0,4.209606986899563,0.9890829694323144,1323.0,,33.89,-118.32,2.101
,44.0,5.220883534136546,1.0120481927710843,695.0,2.791164658634538,,-118.32,2.206
4.5053,,5.436991869918699,,1270.0,2.5813008130081303,33.89,-118.32,
2.6091,21.0,,,5546.0,3.1782234957020057,33.9,,
4.9779,23.0,4.858012170385395,,1309.0,2.6551724137931036,33.9,,2.246
,37.0,4.593220338983051,0.8898305084745762,,,33.9,-118.34,2.273
4.7426,36.0,,0.8656126482213439,,2.4822134387351777,33.9,-118.34,2.427
4.1776,36.0,,0.9923371647509579,706.0,,33.9,-118.34,2.366
4.1953,39.0,,1.011204481792717,,,,-118.33,
,,5.934640522875817,1.1045751633986929,897.0,,33.89,,
6.0088,36.0,5.3752808988764045,0.9977528089887641,1346.0,3.0247191011235954,,-118.34,
,,5.375886524822695,0.9716312056737588,1232.0,2.9125295508274234,33.89,,2.445
2.8777,13.0,3.60875,,2197.0,2.74625,,-118.35,2.079
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,,33.9,-118.35,
4.875,31.0,4.104602510460251,,,3.071129707112971,33.9,,2.324
,,4.298245614035087,1.0350877192982457,2175.0,3.1798245614035086,33.89,-118.35,2.29
4.1552,34.0,4.64,1.032,1249.0,,33.89,,2.339
,41.0,,1.060790273556231,655.0,1.9908814589665653,33.9,,2.05
,22.0,4.676348547717843,1.1908713692946058,697.0,2.892116182572614,33.9,,2.203
4.2829,30.0,4.186813186813187,1.0952380952380953,776.0,2.8424908424908426,33.89,-118.35,2.4
3.375,,4.054245283018868,1.0047169811320755,1266.0,2.9858490566037736,33.89,-118.36,2.28
,34.0,3.8383838383838382,,,,33.89,,2.276
4.0727,18.0,3.9578454332552693,1.079625292740047,2276.0,2.6651053864168617,,,2.14
,27.0,,,,3.3040123456790123,,,2.15
4.2454,33.0,4.604206500956023,1.0210325047801148,1644.0,,33.88,-118.36,2.368
2.65,28.0,4.262987012987013,1.0357142857142858,827.0,2.685064935064935,33.88,,2.608
3.2049,,4.530254777070064,1.1305732484076434,1611.0,,,-118.36,2.674
2.7981,22.0,4.83623693379791,1.170731707317073,,,33.88,-118.36,2.75
,26.0,4.946043165467626,1.0287769784172662,829.0,2.9820143884892087,33.88,-118.36,2.307
3.0833,,,,1371.0,,,-118.35,2.327
4.0737,36.0,4.522857142857143,1.1742857142857144,1097.0,3.1342857142857143,33.88,-118.35,2.382
3.2589,,,1.063953488372093,493.0,2.866279069767442,33.88,-118.34,2.333
4.4,,4.6440677966101696,1.0169491525423728,,,33.88,-118.35,2.258
,,,0.9378238341968912,,,33.88,-118.35,2.339
3.35,,,1.0225988700564972,1150.0,,,-118.35,2.375
2.425,40.0,4.950391644908616,1.0861618798955615,950.0,2.480417754569191,,,2.55
,28.0,4.907834101382488,0.9907834101382489,887.0,4.087557603686636,,,2.705
5.25,,,0.8695652173913043,,,33.92,-118.39,2.472
5.9499,,5.134275618374558,0.9575971731448764,,2.4558303886925796,33.92,-118.4,
4.5987,32.0,5.295880149812734,1.1779026217228465,1313.0,2.458801498127341,33.92,,3.638
4.7319,,4.926666666666667,0.9933333333333333,,2.2222222222222223,,-118.4,
5.0596,38.0,5.376413570274637,,1455.0,2.3505654281098547,33.93,-118.41,
4.2333,32.0,,1.0936936936936936,1132.0,,,-118.41,3.58
,,4.223826714801444,,1141.0,,33.92,-118.41,3.375
4.1818,22.0,4.426056338028169,1.0651408450704225,,2.1566901408450705,33.93,-118.41,3.397
5.2338,38.0,5.748,1.088,,,33.92,-118.41,3.58
3.6389,29.0,4.186588921282799,1.1690962099125364,674.0,1.9650145772594751,33.92,-118.41,
3.8086,25.0,4.608638743455497,1.1151832460732984,1524.0,1.9947643979057592,,-118.42,
5.0594,41.0,,,,2.729241877256318,33.92,-118.42,3.46
4.9286,39.0,,,1466.0,2.40327868852459,,-118.42,
4.5743,28.0,4.881230116648992,1.0530222693531284,2191.0,2.323435843054083,33.93,-118.42,
,29.0,,1.1494505494505494,686.0,1.5076923076923077,,-118.42,
5.4088,27.0,4.711656441717792,1.156441717791411,553.0,1.696319018404908,33.9,-118.43,
,34.0,,1.0092807424593968,,,33.9,-118.4,4.922
7.8924,37.0,6.554666666666667,1.0666666666666667,920.0,2.453333333333333,33.9,-118.4,5.00001
8.468,39.0,6.081578947368421,,1044.0,2.7473684210526317,,-118.41,4.721
,39.0,5.811965811965812,,926.0,2.6381766381766383,33.9,-118.41,5.00001
,35.0,,1.1303258145363408,724.0,1.8145363408521302,33.88,,
5.308,37.0,4.635294117647059,1.0147058823529411,662.0,1.9470588235294117,33.9,,
5.9596,43.0,4.70945945945946,1.0844594594594594,552.0,1.864864864864865,33.9,-118.42,5.00001
,,,,677.0,2.0453172205438066,33.89,-118.41,5.00001
,,4.047457627118644,,507.0,,,,
,38.0,5.41038961038961,1.0753246753246752,1600.0,2.0779220779220777,,-118.41,
,34.0,,,1143.0,1.9274873524451939,33.89,,
5.0497,31.0,,,236.0,1.6388888888888888,33.89,-118.41,
7.9059,38.0,6.5479452054794525,1.0639269406392695,,2.506849315068493,33.9,,4.771
6.6321,36.0,,,1033.0,2.538083538083538,33.89,-118.4,
,31.0,6.147058823529412,1.0336134453781514,1149.0,2.4138655462184873,33.89,-118.4,5.00001
8.1596,,,1.026143790849673,807.0,2.6372549019607843,,-118.4,
,,6.008356545961003,,1699.0,2.3662952646239552,33.9,-118.39,
,35.0,5.698717948717949,1.0576923076923077,732.0,,,-118.38,
6.3434,30.0,6.042959427207637,1.107398568019093,1056.0,2.520286396181384,33.89,,4.604
7.3356,38.0,5.8949044585987265,1.0573248407643312,750.0,2.388535031847134,33.89,-118.39,4.227
,40.0,5.619047619047619,0.9727891156462585,389.0,,,-118.39,4.381
5.0299,40.0,5.815384615384615,,,,33.89,-118.36,3.292
4.4271,44.0,5.51417004048583,0.9595141700404858,709.0,2.8704453441295548,33.88,-118.36,3.362
,44.0,5.237154150197629,,669.0,2.644268774703557,33.88,-118.37,3.24
,21.0,,1.0886075949367089,417.0,,33.88,-118.37,
5.2999,33.0,,1.1244239631336406,561.0,2.585253456221198,33.88,-118.38,
,21.0,5.6997885835095135,,1142.0,2.4143763213530653,33.89,-118.37,3.568
5.9619,,4.907444668008048,0.9537223340040242,1219.0,,,-118.37,
,31.0,,1.0688976377952757,1107.0,2.1791338582677167,33.88,-118.36,2.958
4.9375,,4.617647058823529,1.056985294117647,1275.0,2.34375,33.87,,2.93
6.02,,5.368794326241135,1.049645390070922,361.0,2.5602836879432624,,-118.37,3.042
,27.0,,1.0122324159021407,811.0,,33.88,-118.37,
,27.0,4.907725321888412,,1101.0,2.3626609442060085,,-118.38,3.169
5.5771,27.0,5.388297872340425,1.074468085106383,1421.0,2.519503546099291,33.88,-118.38,
