age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
,Private,,,,Married-civ-spouse,Adm-clerical,Wife,,Female,0.0,,,,0.0
41.0,Private,204410.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,,,44.0,,
,Self-emp-inc,223215.0,Bachelors,,Married-civ-spouse,,Husband,White,Male,0.0,1977.0,50.0,United-States,1.0
,Private,184625.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,,Female,,,40.0,United-States,1.0
34.0,Self-emp-inc,,HS-grad,9.0,,Exec-managerial,,White,Male,0.0,0.0,40.0,United-States,1.0
,Private,158647.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,,Female,0.0,,40.0,United-States,
35.0,Private,22055.0,,10.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,,60.0,United-States,0.0
,Local-gov,,HS-grad,,,,Husband,,Male,0.0,,,United-States,
42.0,Private,,,,,Prof-specialty,Not-in-family,White,,0.0,,32.0,United-States,0.0
,,,,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0.0
,Private,79050.0,,9.0,Never-married,Transport-moving,Unmarried,Black,,0.0,0.0,,United-States,0.0
40.0,,42703.0,Some-college,10.0,Married-civ-spouse,,Wife,,Female,0.0,0.0,40.0,United-States,
46.0,,116952.0,7th-8th,4.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,0.0,45.0,,0.0
45.0,,331643.0,,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,207937.0,HS-grad,,Never-married,,Not-in-family,White,Male,,1092.0,40.0,United-States,0.0
68.0,,223486.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,,0.0,0.0,7.0,England,
,Private,340332.0,Bachelors,13.0,Separated,,,,Female,0.0,,,,0.0
23.0,Private,184813.0,,,Married-civ-spouse,Other-service,Husband,White,Male,,0.0,20.0,United-States,
,Self-emp-not-inc,,Bachelors,13.0,Married-civ-spouse,,Husband,White,,0.0,0.0,60.0,,1.0
,Private,197886.0,,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,,United-States,1.0
35.0,,248374.0,Some-college,10.0,Divorced,Adm-clerical,,,Female,0.0,0.0,,,0.0
40.0,Private,382499.0,HS-grad,9.0,Divorced,Adm-clerical,,White,Female,0.0,,50.0,,0.0
36.0,State-gov,108320.0,,,Divorced,Prof-specialty,Unmarried,White,Male,,0.0,,,0.0
46.0,Self-emp-inc,161386.0,9th,5.0,,,Wife,White,Female,0.0,0.0,50.0,United-States,
49.0,,110172.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,,,United-States,0.0
,Private,144032.0,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,,United-States,0.0
,Private,,Masters,14.0,Never-married,Exec-managerial,Own-child,White,Male,,,38.0,United-States,0.0
,,230408.0,HS-grad,,,,Not-in-family,Black,Female,0.0,0.0,20.0,,0.0
50.0,Local-gov,20795.0,Some-college,,Married-civ-spouse,Protective-serv,Husband,,,0.0,0.0,,United-States,1.0
20.0,Private,,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
59.0,State-gov,398626.0,Doctorate,16.0,Divorced,Prof-specialty,,,,25236.0,,45.0,United-States,
30.0,,149531.0,,10.0,Married-civ-spouse,,Husband,White,,,0.0,40.0,United-States,
,,34113.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,0.0,,United-States,
44.0,Local-gov,323790.0,Bachelors,,Married-civ-spouse,Protective-serv,,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,,,,Never-married,Adm-clerical,Not-in-family,White,Male,,0.0,,United-States,
48.0,Private,160647.0,Some-college,,Never-married,Exec-managerial,Not-in-family,,Female,0.0,,,,1.0
34.0,Private,,HS-grad,9.0,Separated,,Unmarried,White,,0.0,0.0,,United-States,0.0
58.0,,164857.0,Bachelors,13.0,,,,White,,,0.0,99.0,United-States,
,Local-gov,267859.0,Some-college,10.0,Married-civ-spouse,,Husband,,,0.0,0.0,,,
38.0,,,Bachelors,,,Transport-moving,,Other,,0.0,,84.0,India,0.0
,Federal-gov,586657.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,,Male,7298.0,0.0,40.0,,1.0
,Self-emp-not-inc,105907.0,1st-4th,2.0,Widowed,,Not-in-family,,Female,,0.0,20.0,United-States,
,Private,200677.0,10th,6.0,,,Not-in-family,White,Female,0.0,0.0,40.0,,0.0
42.0,,,Some-college,10.0,,Prof-specialty,Husband,White,Male,0.0,,,United-States,
54.0,,138026.0,HS-grad,9.0,Married-civ-spouse,,,,Female,0.0,0.0,,United-States,0.0
49.0,Private,,Masters,14.0,Married-civ-spouse,Exec-managerial,,White,,0.0,0.0,40.0,United-States,
35.0,Private,49020.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,1.0
26.0,Private,,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,,0.0,0.0,,United-States,
31.0,Private,286406.0,HS-grad,,,Exec-managerial,Not-in-family,White,Male,,0.0,40.0,United-States,0.0
36.0,Private,,,9.0,,,Husband,White,Male,,0.0,40.0,United-States,0.0
,,,10th,6.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,,0.0
,Local-gov,45607.0,,14.0,Never-married,,,White,,0.0,,60.0,United-States,1.0
40.0,,112362.0,,14.0,,Prof-specialty,Husband,White,Male,0.0,,,,0.0
,Private,200419.0,Assoc-acdm,,Separated,Prof-specialty,Not-in-family,White,,0.0,0.0,50.0,United-States,0.0
,State-gov,341638.0,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,,,,,,
50.0,Self-emp-not-inc,,,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,,,40.0,Canada,1.0
52.0,,321959.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
,,35211.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,
19.0,Private,214935.0,,10.0,Never-married,Handlers-cleaners,Own-child,,Male,0.0,,,United-States,0.0
43.0,Private,132130.0,,,Married-civ-spouse,Farming-fishing,Husband,White,,,0.0,40.0,United-States,1.0
,Private,,,,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,
,Private,165799.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,,Male,,0.0,60.0,United-States,0.0
,Private,257874.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0.0
38.0,Private,357173.0,,9.0,,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,0.0
,State-gov,305739.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,,,40.0,United-States,0.0
23.0,,172047.0,,9.0,,Handlers-cleaners,,White,,0.0,,40.0,United-States,0.0
22.0,Private,110677.0,,10.0,,,Own-child,White,Female,0.0,0.0,40.0,United-States,
60.0,Private,,Some-college,10.0,Married-civ-spouse,Protective-serv,,,,,0.0,,United-States,0.0
45.0,,289230.0,Bachelors,,,,Unmarried,,Female,0.0,0.0,,United-States,1.0
26.0,Private,101812.0,HS-grad,,Never-married,Machine-op-inspct,,,,5721.0,,,,0.0
49.0,State-gov,336509.0,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,,,United-States,0.0
29.0,Private,383402.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.0
47.0,Private,328216.0,Some-college,,Married-civ-spouse,Tech-support,Husband,White,Male,7298.0,0.0,,United-States,1.0
40.0,,280362.0,HS-grad,,Married-civ-spouse,Transport-moving,,,Male,0.0,0.0,,United-States,
34.0,,212064.0,HS-grad,9.0,,Adm-clerical,Unmarried,White,,7443.0,0.0,35.0,United-States,
42.0,Private,173704.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,,0.0,,,
33.0,Private,433375.0,1st-4th,2.0,,Craft-repair,,White,Male,0.0,0.0,,Mexico,0.0
63.0,Self-emp-not-inc,,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,,0.0
53.0,,,,,,Craft-repair,Husband,,,0.0,0.0,40.0,,0.0
38.0,,54816.0,Assoc-voc,11.0,Married-civ-spouse,,,White,Male,0.0,0.0,,,1.0
,Private,,,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,45.0,United-States,
43.0,,190044.0,10th,6.0,Married-civ-spouse,,,White,Male,,0.0,40.0,United-States,0.0
26.0,,97698.0,,14.0,Never-married,,Not-in-family,,Male,0.0,,32.0,United-States,0.0
56.0,,,,9.0,Married-civ-spouse,,Husband,,Male,,0.0,40.0,United-States,0.0
39.0,Private,236136.0,Assoc-voc,,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,,40.0,United-States,
,Private,326232.0,7th-8th,4.0,,,,White,Male,,0.0,48.0,United-States,
,,581071.0,HS-grad,9.0,,,Not-in-family,White,Male,0.0,0.0,48.0,United-States,1.0
40.0,Private,220589.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,,Female,,,,United-States,
38.0,Federal-gov,,Some-college,,Married-civ-spouse,Other-service,,Black,Male,,0.0,40.0,United-States,0.0
,Private,95255.0,,,Divorced,,Unmarried,White,,,0.0,40.0,United-States,
34.0,Federal-gov,223267.0,Some-college,10.0,Divorced,,Own-child,,Male,0.0,0.0,,,0.0
22.0,,236769.0,,13.0,,Prof-specialty,Not-in-family,White,Male,,,20.0,England,0.0
,,229498.0,Some-college,10.0,,,Not-in-family,White,Female,0.0,0.0,20.0,,1.0
43.0,,177083.0,Some-college,,Divorced,Tech-support,Unmarried,White,,,0.0,30.0,United-States,0.0
23.0,Private,287681.0,,9.0,Never-married,,Own-child,White,Male,,0.0,,Columbia,0.0
,Private,49797.0,Some-college,,,Exec-managerial,Not-in-family,Black,Female,,,40.0,United-States,0.0
,Private,,Some-college,10.0,,,Not-in-family,White,,0.0,0.0,,,
32.0,Private,,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,,40.0,United-States,
,Local-gov,252250.0,,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,56.0,United-States,1.0
,,191277.0,Some-college,10.0,Married-civ-spouse,,,,Male,0.0,0.0,50.0,,1.0
24.0,,174907.0,,,Never-married,,,White,Female,,0.0,30.0,United-States,0.0
39.0,,,Masters,,Married-civ-spouse,,,White,Male,,0.0,,United-States,
32.0,Private,236543.0,12th,8.0,Divorced,Protective-serv,,White,Male,,0.0,,,0.0
40.0,Private,214242.0,HS-grad,9.0,,,Husband,,Male,0.0,,,United-States,
34.0,Private,216864.0,,9.0,Divorced,Other-service,,White,Female,0.0,,45.0,United-States,0.0
,,,HS-grad,9.0,,,Unmarried,,,2036.0,0.0,30.0,,0.0
57.0,Private,437727.0,Masters,14.0,,Prof-specialty,Husband,White,,0.0,1977.0,45.0,United-States,
71.0,,200418.0,,,,Transport-moving,Husband,,,,0.0,40.0,United-States,0.0
45.0,Local-gov,,Masters,,Never-married,Prof-specialty,Not-in-family,White,,0.0,,,,1.0
54.0,Private,146834.0,HS-grad,,Divorced,Transport-moving,Not-in-family,White,,0.0,,45.0,,
26.0,,78424.0,,11.0,Never-married,,Unmarried,,Female,,0.0,54.0,United-States,
37.0,Private,182675.0,Some-college,,Married-civ-spouse,Exec-managerial,Wife,White,,0.0,,45.0,United-States,
28.0,Self-emp-not-inc,38079.0,,,,Farming-fishing,,White,,,0.0,55.0,,0.0
42.0,,115178.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,,Female,0.0,,15.0,United-States,
45.0,Private,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
37.0,Private,167415.0,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,,50.0,United-States,0.0
57.0,Private,223214.0,HS-grad,9.0,Married-civ-spouse,,,White,Male,,0.0,50.0,United-States,
39.0,Private,,Bachelors,,Married-civ-spouse,Prof-specialty,Not-in-family,,Male,0.0,,,,
45.0,,81853.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,,,,0.0,40.0,United-States,1.0
,Private,147921.0,Assoc-voc,,,Adm-clerical,,White,Female,0.0,0.0,46.0,,0.0
27.0,Private,,HS-grad,,Married-AF-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,,1.0
44.0,Private,,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,,40.0,United-States,1.0
,State-gov,136546.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,1902.0,40.0,United-States,1.0
38.0,Private,205493.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,,0.0,,United-States,
19.0,Private,71650.0,HS-grad,9.0,,,Own-child,White,Male,,0.0,40.0,,0.0
39.0,Private,150217.0,,10.0,Divorced,Sales,,White,Female,,0.0,38.0,United-States,
55.0,,258648.0,10th,6.0,,Transport-moving,Not-in-family,,Male,0.0,0.0,40.0,,0.0
,Private,,10th,6.0,Never-married,Other-service,,,Female,0.0,0.0,20.0,United-States,0.0
,Private,186188.0,,10.0,,Adm-clerical,Unmarried,White,,,0.0,40.0,,0.0
36.0,Local-gov,,HS-grad,9.0,Married-civ-spouse,,Wife,,Female,0.0,0.0,35.0,United-States,0.0
45.0,,249935.0,Bachelors,,Married-civ-spouse,Farming-fishing,Husband,White,Male,,,,United-States,
44.0,Private,120277.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,38.0,United-States,1.0
26.0,Private,193165.0,,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,1.0
,,,Assoc-acdm,,,Craft-repair,,White,Male,0.0,1887.0,,,1.0
21.0,Private,221418.0,HS-grad,9.0,Never-married,Other-service,Own-child,,Female,0.0,0.0,40.0,,0.0
43.0,,,Bachelors,13.0,,Sales,Husband,White,,,0.0,60.0,United-States,0.0
34.0,Private,153927.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,0.0
33.0,State-gov,,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,20.0,,0.0
40.0,Self-emp-inc,175696.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,,51.0,United-States,0.0
46.0,,,5th-6th,3.0,Never-married,,,White,,,0.0,40.0,Dominican-Republic,0.0
,State-gov,,HS-grad,9.0,,Exec-managerial,Not-in-family,White,,0.0,0.0,40.0,,0.0
23.0,,150683.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,,40.0,,
58.0,Self-emp-inc,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,,,United-States,
25.0,Private,335005.0,Some-college,10.0,Married-civ-spouse,,,White,Male,,0.0,,United-States,0.0
50.0,,311551.0,,,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,,,1.0
,Self-emp-not-inc,201520.0,,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,0.0
25.0,,,HS-grad,9.0,,Other-service,Not-in-family,White,,,0.0,,,
60.0,Private,166386.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,,Asian-Pac-Islander,Female,0.0,0.0,30.0,Hong,0.0
,State-gov,117471.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,,,0.0,,United-States,0.0
25.0,Private,361307.0,Bachelors,13.0,Never-married,,,White,Female,,0.0,40.0,,0.0
31.0,Private,142038.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,45.0,,0.0
,Private,276552.0,HS-grad,,,Craft-repair,Not-in-family,White,Male,,0.0,,United-States,0.0
,Private,50402.0,Some-college,,Divorced,Machine-op-inspct,Unmarried,White,,0.0,0.0,,United-States,0.0
43.0,Self-emp-not-inc,174090.0,HS-grad,9.0,,Adm-clerical,Wife,,Female,0.0,,,United-States,
27.0,,,HS-grad,9.0,Divorced,,Unmarried,White,Female,,0.0,40.0,United-States,0.0
,Private,,,,Never-married,,Not-in-family,,Male,,,40.0,,0.0
44.0,Self-emp-inc,,HS-grad,9.0,Married-civ-spouse,,Husband,,Male,,,70.0,United-States,1.0
,Self-emp-not-inc,165278.0,,,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,22.0,United-States,0.0
49.0,Private,182752.0,Some-college,,Married-civ-spouse,Adm-clerical,,White,Female,0.0,,40.0,United-States,1.0
31.0,,,HS-grad,9.0,,Adm-clerical,,White,Female,0.0,0.0,,,0.0
,Private,,11th,,,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,,
27.0,Private,164607.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,,0.0
38.0,Self-emp-not-inc,,Masters,14.0,Never-married,Prof-specialty,,White,,,,40.0,United-States,1.0
51.0,Federal-gov,36186.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,0.0,40.0,United-States,1.0
24.0,Private,,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,,0.0,40.0,,0.0
58.0,Self-emp-inc,329793.0,Bachelors,13.0,,Exec-managerial,Husband,,Male,0.0,0.0,45.0,,
46.0,,133616.0,Some-college,10.0,,Adm-clerical,Unmarried,,,,0.0,40.0,,
55.0,Private,83401.0,,3.0,Widowed,Machine-op-inspct,Unmarried,White,,0.0,0.0,40.0,United-States,0.0
76.0,Private,239880.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,,Female,0.0,0.0,8.0,United-States,0.0
25.0,Private,201737.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,,0.0,0.0,40.0,United-States,0.0
51.0,,192182.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,,Male,,0.0,,United-States,
,Private,143540.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,,
46.0,,,HS-grad,9.0,,Transport-moving,Husband,White,,0.0,0.0,40.0,United-States,
51.0,,245873.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,,White,,,,40.0,United-States,0.0
42.0,Local-gov,199095.0,Assoc-voc,,Widowed,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,,
53.0,Private,104461.0,,13.0,,Other-service,Not-in-family,White,,8614.0,,50.0,,
33.0,Local-gov,183923.0,Masters,14.0,,Prof-specialty,,White,Female,7688.0,0.0,35.0,,1.0
30.0,Private,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,,,35.0,,1.0
,,,Some-college,,,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
,State-gov,184682.0,Assoc-acdm,12.0,,Other-service,,,,,0.0,40.0,United-States,
34.0,Private,,HS-grad,,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,United-States,1.0
,Private,225507.0,Assoc-voc,11.0,,Other-service,Unmarried,White,Female,,0.0,,United-States,
46.0,,,Some-college,10.0,,,Husband,White,Male,0.0,1977.0,50.0,United-States,
35.0,Private,407068.0,1st-4th,2.0,Married-spouse-absent,,,,Male,,,40.0,,0.0
46.0,Local-gov,,,10.0,Married-civ-spouse,Protective-serv,,White,Male,,0.0,40.0,United-States,
,Local-gov,35824.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,,40.0,United-States,1.0
35.0,Private,67083.0,,,Married-civ-spouse,Other-service,,Asian-Pac-Islander,Male,,,40.0,China,
23.0,,107801.0,Bachelors,13.0,Never-married,Adm-clerical,,,,,0.0,,United-States,0.0
,Private,,HS-grad,9.0,Divorced,Machine-op-inspct,,Black,,0.0,,,United-States,0.0
61.0,Private,198078.0,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,78261.0,,15.0,Never-married,,,,Male,,0.0,50.0,United-States,
21.0,Private,234108.0,,9.0,Never-married,Sales,Not-in-family,White,,0.0,0.0,,,0.0
36.0,Local-gov,,,13.0,Married-civ-spouse,,Husband,,Male,0.0,1672.0,50.0,United-States,
40.0,Private,,HS-grad,9.0,Never-married,Other-service,,Black,,0.0,0.0,,United-States,0.0
23.0,Private,257683.0,,13.0,Never-married,,Own-child,White,Male,0.0,,40.0,United-States,
,Private,,,13.0,Never-married,,,White,Male,0.0,0.0,,United-States,
,,55424.0,,,Never-married,Exec-managerial,Own-child,,,0.0,,,United-States,
20.0,Private,169600.0,Some-college,10.0,Never-married,Prof-specialty,,White,,2176.0,,12.0,United-States,
,Local-gov,319271.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,,,0.0,0.0,60.0,United-States,1.0
37.0,Self-emp-not-inc,75050.0,,11.0,Married-civ-spouse,Craft-repair,Husband,,,,0.0,55.0,United-States,0.0
31.0,Private,182896.0,,,Never-married,Craft-repair,Not-in-family,,,0.0,0.0,,United-States,0.0
22.0,,,HS-grad,9.0,Never-married,Transport-moving,,White,Male,0.0,,,United-States,0.0
25.0,,211497.0,Some-college,,Married-civ-spouse,Exec-managerial,,White,,0.0,0.0,40.0,United-States,
47.0,,,Masters,,Married-civ-spouse,Prof-specialty,,,,0.0,,60.0,,
48.0,Local-gov,219962.0,Assoc-voc,11.0,,Craft-repair,,White,Male,0.0,0.0,40.0,,
28.0,Private,,9th,,Married-civ-spouse,Machine-op-inspct,,,,0.0,0.0,40.0,United-States,
,State-gov,,,,,Farming-fishing,Not-in-family,,Male,0.0,0.0,40.0,United-States,
51.0,Private,,,10.0,,,,White,Female,0.0,0.0,40.0,,0.0
,Federal-gov,164707.0,,9.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,,40.0,United-States,
55.0,Private,,10th,6.0,Married-civ-spouse,,,White,,0.0,,,,0.0
41.0,,133692.0,,13.0,Divorced,Protective-serv,,White,,0.0,0.0,,United-States,
46.0,Private,184169.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,,Female,7688.0,0.0,,United-States,1.0
45.0,Self-emp-inc,145290.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,1.0
,Local-gov,,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,0.0
,Private,178319.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,,,7688.0,0.0,50.0,United-States,1.0
22.0,Private,235829.0,,10.0,,Adm-clerical,Own-child,White,,,0.0,40.0,United-States,0.0
42.0,Self-emp-not-inc,54202.0,Prof-school,15.0,,,Husband,White,Male,,,50.0,,1.0
37.0,Private,,Bachelors,,,Exec-managerial,Husband,,,5178.0,,,United-States,
24.0,Private,59146.0,Bachelors,,Married-civ-spouse,,Wife,White,,0.0,0.0,,United-States,0.0
,Private,,Some-college,,Divorced,Other-service,,Black,,0.0,0.0,41.0,United-States,
,Private,196621.0,,9.0,Married-spouse-absent,,,,Female,,0.0,37.0,United-States,0.0
56.0,Private,,,,,,Husband,,Male,0.0,0.0,35.0,Cuba,
31.0,,263000.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,,,0.0,,38.0,United-States,0.0
33.0,,554986.0,,10.0,Separated,Exec-managerial,Unmarried,,,0.0,0.0,40.0,United-States,
45.0,,,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,,Male,0.0,0.0,40.0,Germany,
53.0,Private,139671.0,Bachelors,,,Prof-specialty,Husband,White,Male,0.0,1902.0,,United-States,
,Private,102771.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,,,0.0,0.0,,Portugal,0.0
40.0,,213019.0,,,,Sales,,White,,,0.0,30.0,United-States,0.0
35.0,Private,228493.0,Some-college,10.0,Never-married,,,,Male,,0.0,,United-States,0.0
65.0,Self-emp-not-inc,,,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,,40.0,United-States,0.0
42.0,,,Some-college,10.0,,Other-service,,,Female,,,,,0.0
23.0,Federal-gov,41432.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,15.0,United-States,
39.0,Private,235259.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,,,,United-States,0.0
,,343476.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,30.0,United-States,0.0
37.0,Private,326886.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,,,40.0,United-States,0.0
25.0,Private,,Assoc-voc,11.0,Never-married,,,White,,,0.0,40.0,,0.0
31.0,,30290.0,HS-grad,9.0,,,Unmarried,White,Female,,0.0,,United-States,0.0
39.0,Private,188540.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,0.0
,,237943.0,,13.0,,Sales,Husband,White,Male,,,30.0,United-States,
,Private,198870.0,Bachelors,13.0,Never-married,,,Black,Male,,0.0,,United-States,0.0
,Private,233980.0,,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,,,United-States,0.0
37.0,Private,171090.0,9th,5.0,,Machine-op-inspct,Wife,Black,Female,,0.0,48.0,United-States,
22.0,Private,,HS-grad,9.0,Never-married,Craft-repair,Unmarried,,Female,0.0,0.0,,Mexico,0.0
46.0,Federal-gov,213140.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,,Male,0.0,1977.0,40.0,United-States,1.0
,Private,188136.0,Bachelors,,,,Not-in-family,,Female,0.0,1408.0,,United-States,
33.0,Private,130057.0,Assoc-acdm,12.0,,Craft-repair,Not-in-family,White,,0.0,,45.0,United-States,0.0
70.0,State-gov,345339.0,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,,,,0.0
,Private,182074.0,Some-college,10.0,Divorced,,Not-in-family,White,,,0.0,45.0,United-States,0.0
53.0,Local-gov,176557.0,Masters,14.0,Divorced,,Unmarried,,Female,,,50.0,United-States,
,State-gov,71630.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Female,,1617.0,40.0,,0.0
,,159849.0,11th,,Never-married,Protective-serv,Own-child,White,,0.0,0.0,,United-States,0.0
36.0,Private,,Some-college,,Divorced,Handlers-cleaners,Not-in-family,,Male,,0.0,40.0,,0.0
,Self-emp-not-inc,125933.0,Prof-school,15.0,Never-married,Prof-specialty,,,,0.0,0.0,55.0,United-States,1.0
40.0,,180123.0,,,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0.0,0.0,40.0,,0.0
36.0,Private,592930.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,,Black,Male,0.0,0.0,,United-States,
,Private,183802.0,HS-grad,9.0,,Transport-moving,,,Male,0.0,,55.0,,0.0
39.0,Private,,Masters,14.0,Married-civ-spouse,,Husband,White,,99999.0,0.0,,United-States,1.0
,Private,,,3.0,Never-married,Machine-op-inspct,Not-in-family,White,,0.0,0.0,45.0,United-States,
,Self-emp-inc,165667.0,HS-grad,9.0,Married-civ-spouse,,,White,,0.0,0.0,40.0,,
,Private,,Some-college,,,Handlers-cleaners,Husband,,Male,0.0,0.0,20.0,United-States,0.0
48.0,,181307.0,,9.0,Married-civ-spouse,,Husband,White,,0.0,0.0,60.0,United-States,1.0
,,124137.0,HS-grad,9.0,Married-spouse-absent,Machine-op-inspct,,White,Male,0.0,0.0,,Poland,0.0
,,291979.0,HS-grad,9.0,Married-civ-spouse,,Other-relative,White,Male,0.0,,20.0,United-States,0.0
,,,,,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,,,0.0,40.0,China,0.0
